address,size,name,status,module,notes
0x80031CD4,0x130,func_80031CD4,matching_c,game,"Builds the text box for one card slot. The entry is list->entries[list->first + slot], where first is the s16 scroll offset at +0x2D3C and each entry is 0x10 bytes; its id at +0x4 goes to gDuel_wSelectedCardID and its flag byte at +0xD picks the box style (6 when set) and adds the 0x54 marker when bit 0x80 is set. The list kind at +0x2D47 is passed as the template plus one and, when non-zero, shifts the box by 0x160; the slot spaces the box by 22 and, when non-zero, sets bit 0x40. Lever: the entry expression is written out three times rather than cached in a pointer. The stores to gDuel_wSelectedCardID and through the box pointer sit between the reads, and GCC 2.8.1 treats them as possibly aliasing the entry, so it reloads +0x2D3C and recomputes the index each time; caching it in a CardEntry pointer computes it once and builds 68 instructions against 76."
0x80031E04,0x58,func_80031E04,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80031E5C,0x88,func_80031E5C,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80031EE4,0x98,func_80031EE4,matching_c,game,"Pure-C post-terminal match: shared CardListSortItem accesses and a volatile visibility-byte store preserve the separate post-search pointer decrement without three pins or an assembly barrier. Preserves count cap, first-copy visibility/sort path, and totals; exact152-byte text and relocations with gcc_2_8_1_g0_split (issue #5)."
0x80031F7C,0xA0,func_80031F7C,matching_c,game,Releases the record for an ID when its reference count reaches zero and updates aggregate active-count bookkeeping.
0x8003201C,0xA0,func_8003201C,unmatched_asm,game,"Build-integrated candidate in src/candidates/func_8003201C.c with target src/candidates_target/func_8003201C.S; profile gcc_2_8_1_g0_split. Reclassified from matching_c (#3859): the source was byte-exact only by pinning 5 variables to hard registers, so it does not stand as a decompilation. Previously: Updated collaborator histogram structure; allocation pins and explicit inner-index initialization preserve retail register/setup ordering."
0x800320BC,0xC8,BuildDeck_AddCard,matching_c,game,"Pure-C reclassification match: pointer state API and existing no-strength-reduction profile recover state/index/slot register roles without two pins. Sole caller now passes its pointer directly, and recount receives the correct pointer type. Exact200-byte text; historical evidence preserved (issue #5)."
0x80032184,0x1A4,func_80032184,matching_c,game,Exact pure-C match: the existing absolute views of D_8009B0F4 and D_8009B118 reproduce the retail accesses under gcc_2_8_1_g8_split_comm.
0x80032328,0x48,func_80032328,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80032370,0x88,func_80032370,unmatched_asm,game,"Build-integrated candidate in src/candidates/func_80032370.c with target src/candidates_target/func_80032370.S; profile gcc_2_8_1_g0. Reclassified from matching_c (#3859): the source was byte-exact only by pinning 4 variables to hard registers and 1 inline asm statement, so it does not stand as a decompilation. Previously: 6 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0."
0x800323F8,0x740,func_800323F8,unmatched_asm,game,
0x80032B38,0x28,func_80032B38,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80032B60,0x74,BuildDeck_CompareCard,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80032BD4,0x74,func_80032BD4,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80032C48,0x474,func_80032C48,matching_c,game,"Card-list sort key builder; exact linked bytes with gcc_2_8_1_g8_split including its nine-entry jump table at 0x80010294. The rows are walked with a pointer rather than indexed, the stat reads and key expressions are inline rather than through locals, and halved stats are spelled value * (CARD_STAT_SCALE / 2) so the shifts stay 17 and 3."
0x800330BC,0x444,func_800330BC,matching_c,game,"Handles card-list scrolling, page changes and sort selection, returning nonzero when it consumes the frame's input. Exact under the uniform gcc_2_8_1_g8_split profile: the explicit volatile .data views of gInput_wPad1Held and gInput_wPad1Repeat preserve the retail absolute pad loads, while the backward retry goto keeps constant 7 rematerialized at each use. Ordinary C only, with no inline assembly or hard-register bindings."
0x80033500,0x3C,func_80033500,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003353C,0x1B4,func_8003353C,matching_c,game,Duel input handler; exact collaborator structure with volatile input reads and semantic sound symbol.
0x800336F0,0x1F4,func_800336F0,matching_c,game,Exact pure C with independently verified volatile u16 reloads and one-argument func_80031E5C prototype.
0x800338E4,0xB4,BuildDeck_UpdatePaneTransition,matching_c,game,"Animates gGraphics_sViewportX over 16 ticks to switch between the trunk and deck panes. Exact post-terminal pure-C match. It used to pin sound ID 30 to a0 across the signed divide (the pin replaced an earlier empty assembly barrier), but #3859 re-measured the pin as inert: passing 30 directly is exact."
0x80033998,0x38,func_80033998,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800339D0,0x218,func_800339D0,matching_c,game,"Deck editor exit handler; matched post-terminal under the split profile with three globals moved out of small data, the mode byte read before the flag store, the box variable reused for the effect channel, the copy source computed before the branch and one shared loop counter"
0x80033BE8,0xA8,func_80033BE8,matching_c,game,Reference structure independently verified with aggregate random-state data and semantic duel-effect interfaces; exact linked bytes and relocations.
0x80033C90,0x18,func_80033C90,matching_c,game,First -O2 -G8 mixed GPREL/absolute-store candidate matched.
0x80033CA8,0x1C,func_80033CA8,matching_c,game,First -O2 -G8 mixed GPREL/absolute-store candidate matched.
0x80033CC4,0x34,func_80033CC4,matching_c,game,Pure-C profile recovery; exact linked bytes and relocations with gcc_2_8_1_g8_split.
0x80033CF8,0xB8,func_80033CF8,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80033DB0,0xA80,func_80033DB0,unmatched_asm,game,Reviewed #2390: conventional 0x50 stack frame and O32 saves; RTPS/NCDS/NCLIP plus exact Psy-Q gte_stflg and gte_stszotz instruction shapes. No independent handwritten evidence; not a C match. See notes/function-map.md.
0x80034830,0xD68,func_80034830,unmatched_asm,game,Reviewed #2390: conventional 0x58 stack frame and O32 saves; RTPS/NCDS/NCLIP plus exact Psy-Q gte_stflg and gte_stszotz instruction shapes. No independent handwritten evidence; not a C match. See notes/function-map.md.
0x80035598,0x30,func_80035598,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800355C8,0xA0,func_800355C8,matching_c,game,"Sorts pending eight-byte entries, rebuilds their inverse index links, and resets the append pointer."
0x80035668,0x18,func_80035668,matching_c,game,First -O2 -G8 constant/global-store candidate matched.
0x80035680,0x20,func_80035680,matching_c,game,First -O2 -G8 global-update candidate matched.
0x800356A0,0xA8,Util_CopyWords,matching_c,game,Post-terminal pure-C match; duplicate switch case bodies reproduce retail tail dispatch without reference headers.
0x80035748,0xA0,Util_FillMemory,matching_c,game,Post-terminal pure-C match; duplicate switch case bodies reproduce retail tail dispatch without reference headers.
0x800357E8,0xB8,Text_EncodeDecimalDigits,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x800358A0,0x5C,Text_EncodeDecimalNoPadding,matching_c,game,Post-terminal pure-C match; unconditional scan decrement reproduces the retail backward-branch delay slot.
0x800358FC,0x50,Rand_GetInterval,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x8003594C,0x64,func_8003594C,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x800359B0,0xA8,func_800359B0,matching_c,game,Reference structure independently verified; aggregate globals and a same-address status alias preserve exact retail address materialization and scheduling.
0x80035A58,0xC,func_80035A58,matching_c,game,First -O2 -G8 global-byte assignment candidate matched.
0x80035A64,0x54,func_80035A64,matching_c,game,"Pure-C exact match: moving the loop decrement into the condition keeps all four channel-reset stores ahead of it, eliminating both compiler barriers while preserving the retail schedule."
0x80035AB8,0x38,TextBox_SetRect,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80035AF0,0x8C,DuelEffect_InitEntry,matching_c,game,Pure-C profile recovery; exact linked bytes and relocations with gcc_2_8_1_o1_g0.
0x80035B7C,0x68,TextBox_Destroy,matching_c,game,1 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80035BE4,0x54,TextBox_Create,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80035C38,0x70,TextBox_CreateFlagged,matching_c,game,1 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80035CA8,0x3C,func_80035CA8,matching_c,game,6 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8_split.
0x80035CE4,0x2C,DuelEffect_ResetOccupancy,matching_c,game,Pure-C profile recovery; exact linked bytes and relocations with gcc_2_8_1_g8_split.
0x80035D10,0xA8,func_80035D10,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80035DB8,0x3C,DuelEffect_ClearMatchingMarker,matching_c,game,Pure-C profile recovery; exact linked bytes and relocations with gcc_2_8_1_g8_split.
0x80035DF4,0x2C,DuelEffect_ResetEntryMarkers,matching_c,game,Pure-C profile recovery; exact linked bytes and relocations with gcc_2_8_1_g8_split.
0x80035E20,0xDAC,func_80035E20,unmatched_asm,game,
0x80036BCC,0x48,func_80036BCC,matching_c,game,Unchiga pure-C structure independently reproduced; exact linked bytes and relocations with gcc_2_8_1_g8_split.
0x80036C14,0x128,func_80036C14,matching_c,game,Exact post-terminal collaborator-derived match for the effect command builder using split-address generation.
0x80036D3C,0x34,func_80036D3C,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80036D70,0x4C,func_80036D70,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80036DBC,0x1C4,DuelEffect_UpdateObjectLayout,matching_c,game,Post-terminal pure-C match; corrected gDuelEffect_awEntryRangeBoundaries halfword indexing removes an erroneous double scale.
0x80036F80,0x8C,Dialog_HighlightChoice,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x8003700C,0x104,Dialog_ReadChoiceInput,matching_c,game,Exact pure-C match: the existing absolute repeat-pad view preserves its three volatile loads while one-byte dialog state remains small under gcc_2_8_1_g8_split.
0x80037110,0x98,Widget_UpdatePulseColour,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x800371A8,0x1B4,Dialog_UpdateChoice,matching_c,game,Exact pure-C match: the existing absolute pressed-pad view supplies the missing retail address instruction while byte dialog state remains small under gcc_2_8_1_g8_split.
0x8003735C,0x6C,DuelEffect_HasActiveEntry,matching_c,game,Pure-C profile recovery; exact linked bytes and relocations with gcc_2_8_1_g8_split.
0x800373C8,0x54,func_800373C8,matching_c,game,Unchiga pure-C structure independently reproduced; exact linked bytes and relocations with gcc_2_8_1_g8_split.
0x8003741C,0x8C,func_8003741C,matching_c,game,"Exact full-executable match using the shared DuelEffectEntry layout. Arms page-wait state once, then clears object state after the indexed duel-effect entry releases its 0x80 flag."
0x800374A8,0x4C,func_800374A8,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g0. The two-function choice-state object is byte-identical under g8 and now begins the contiguous state-callback unit.
0x800374F4,0xB0,Dialog_OpenChoice,matching_c,game,1 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0. It constructs the choice object consumed by the immediately following interaction callback.
0x800375A4,0xD8,func_800375A4,matching_c,game,3 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003767C,0xA0,func_8003767C,matching_c,game,"Reference declaration evidence independently verified; aggregate globals and same-address linker aliases preserve exact address materialization, linked bytes, and relocations."
0x8003771C,0x90,func_8003771C,matching_c,game,"Exact pure-C duel-effect value setup. Reads three script halfwords, normalizes the middle value above 0x1000 while selecting object state 10, then sets the global effect state and countdown to 7."
0x800377AC,0x1C,func_800377AC,matching_c,game,First -O2 -G8 conditional-byte-store candidate matched.
0x800377C8,0xB4,func_800377C8,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x8003787C,0x5C,func_8003787C,matching_c,game,Unchiga pure-C structure independently reproduced; exact linked bytes and relocations. Its g8_split and g8 objects are byte-identical; grouped between the other D_80090E64 callbacks.
0x800378D8,0x3C,func_800378D8,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80037914,0x3C,func_80037914,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80037950,0x3C,func_80037950,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003798C,0x38,func_8003798C,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800379C4,0x34,func_800379C4,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800379F8,0x60,func_800379F8,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80037A58,0xE8,func_80037A58,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80037B40,0x134,func_80037B40,matching_c,game,Exact collaborator match: updated switch fallthrough structure and aggregate global declarations reproduce linked bytes and relocations.
0x80037C74,0x6C,func_80037C74,matching_c,game,1 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80037CE0,0x4C,func_80037CE0,matching_c,game,Pure-C post-terminal resolution: word-sized flags and byte-sized control locals recover the exact allocation without two pins. Preserves the volatile flag load and ordinary halfword store in the branch delay slot; exact 76-byte text and global relocations with gcc_2_8_1_g8 (issue #5).
0x80037D2C,0x40,Text_ExtendGlyphCode,matching_c,game,Pure-C post-terminal match: ordered glyph-code accesses plus gcc_2_8_1_g8_no_sched1 reproduce the exact 64-byte stream/global sequence without four pins or three assembly barriers. Uses shared TextStreamOwner and publishes the extended code before completion; compiler and assembler both G8 (issue #5).
0x80037D6C,0x38,Text_SetStateFromStream,matching_c,game,"High-confidence semantic name: F7 consumes one byte into the text channel state and yields the frame. 3 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8."
0x80037DA4,0x280,func_80037DA4,unmatched_asm,game,"Build-integrated candidate in src/candidates/func_80037DA4.c with target src/candidates_target/func_80037DA4.S; profile gcc_2_8_1_g8_split. Reclassified from matching_c (#3859): the source was byte-exact only by pinning 1 variable to hard registers, so it does not stand as a decompilation. Previously: Exact 160/160 match. The current pointer is pinned to $v0: the branch on the opcode byte flips local-alloc's choice for the pointer pair, and pinning the current pointer is enough to restore the target's assignment, with the slot pointer following into $v1. All the shape facts recorded in the candidate still hold, including the split profile for the gDuel_adwCardStats base and the two-argument func_80036C14 call."
0x80038024,0x4C,func_80038024,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80038070,0x24,func_80038070,matching_c,game,First -O2 -G8 call-wrapper candidate matched.
0x80038094,0x40,func_80038094,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800380D4,0x3C,func_800380D4,matching_c,game,Pure-C inline refinement matched the full executable.
0x80038110,0x38,func_80038110,matching_c,game,Pure-C inline refinement matched the full executable.
0x80038148,0x160,func_80038148,matching_c,game,Matched from updated collaborator source: bottom-tested loops and path-local buffer-base expressions reproduce retail code generation.
0x800382A8,0x8C,func_800382A8,matching_c,game,"Pure-C post-terminal resolution: an inlined stream-reader helper separates payload and channel live ranges, recovering the target argument copy without four register pins. Only the 140-byte handler is emitted; canonical DuelEffectChannel fields and gcc_2_8_1_g8_split reproduce exact text and jump relocations (issue #5)."
0x80038334,0x54,func_80038334,matching_c,game,"Pure-C post-terminal resolution: separate block-scoped locals for the two stream reads recover the exact allocation without three register pins. Existing DuelEffectChannel layout and gcc_2_8_1_g8_split; exact 84-byte text, no relocations or inline assembly (issue #5)."
0x80038388,0x28,func_80038388,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800383B0,0x2C,func_800383B0,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800383DC,0xBC,func_800383DC,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80038498,0x4C,func_80038498,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x800384E4,0x4C,func_800384E4,matching_c,game,Pure-C inline refinement matched the full executable.
0x80038530,0x160,Text_StartCampaignDuel,unmatched_asm,game,"Build-integrated candidate in src/candidates/func_80038530.c with target src/candidates_target/func_80038530.S; profile gcc_2_8_1_g0. Reclassified from matching_c (#3859): the source was byte-exact only by pinning 3 variables to hard registers, so it does not stand as a decompilation. Previously: 3 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0."
0x80038690,0x28,func_80038690,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800386B8,0xE0,func_800386B8,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80038798,0x68,DuelEffect_PlaySoundCommand,matching_c,game,Post-terminal pure-C match; explicit 16-bit masking plus real callee arguments reproduces the redundant retail mask sequence.
0x80038800,0x88,func_80038800,matching_c,game,"Reads and advances the active duel-effect script cursor, dispatches the low-seven-bit opcode, and marks the command complete when the high bit is set. Uses two accepted hard-register variables."
0x80038888,0x8,func_80038888,matching_c,game,First empty-function candidate matched.
0x80038890,0x8,func_80038890,matching_c,game,First empty-function candidate matched.
0x80038898,0x40,func_80038898,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800388D8,0xEC,func_800388D8,matching_c,game,Exact pure-C match: existing .data views for D_8009AF74 and D_8009B140 reproduce the retail absolute accesses under gcc_2_8_1_g8_split.
0x800389C4,0x14,func_800389C4,matching_c,game,First halfword bit-clear candidate matched.
0x800389D8,0x6C,func_800389D8,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80038A44,0x6C,func_80038A44,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80038AB0,0x58,func_80038AB0,matching_c,game,Pure-C post-terminal resolution: an s16 duelist-id local fed by the unsigned stream byte preserves both the target copy and signed blez without either register pin. Exact 88-byte text and two call relocations using gcc_2_8_1_g8 and existing headers (issue #5).
0x80038B08,0x44,func_80038B08,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80038B4C,0x5C,Text_DispatchSecondaryCommand,matching_c,game,"High-confidence semantic name: F8 consumes one secondary command index and dispatches D_80090EAC[index], whose handler owns any further operands. Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations."
0x80038BA8,0x48,Text_SetCursorOffset,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80038BF0,0x124,Text_HandleChoiceCommand,matching_c,game,Exact post-terminal collaborator-derived match preserving chained byte-fetch and global scratch lifetimes.
0x80038D14,0x18,Text_StartPageWait,matching_c,game,"High-confidence semantic name: FA enters text state 4 and yields; that state opens the shared page/choice cursor and waits for confirmation. First -O2 -G8 byte/global-store candidate matched."
0x80038D2C,0x8C,Text_HandleCampaignFlagCommand,matching_c,game,"High-confidence semantic name: F9 reads a campaign-flag command word; bit 14 selects a shared-bank write while preserving the bit-15 clear modifier, otherwise the following halfword replaces the active cursor's low offset when the requested set/clear predicate holds. Exact pure-C match."
0x80038DB8,0x64,Text_PushStreamOffset,matching_c,game,"High-confidence semantic name: FC reads a little-endian u16 offset into the next stream slot and increments the stream depth. Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations."
0x80038E1C,0x60,Text_NewLine,matching_c,game,"High-confidence semantic name: FE increments the text line, resets the horizontal cursor, handles wrapping, and notifies the pending choice-line callback. 1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8."
0x80038E7C,0x34,Text_EndStream,matching_c,game,"High-confidence semantic name: FF pops one stream level and marks the text complete only when the depth becomes negative. 2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8."
0x80038EB0,0x290,Text_HandleDisplayEffectCommand,matching_c,game,"High-confidence semantic name: F6 reads display-effect id and flags, then starts, adjusts, waits on, or stops the selected D_800EB010 record. Struct-typed object, byte reads through temps copied after the pointer stores, base-first record lookup, if/else stores."
0x80039140,0xA4,func_80039140,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x800391E4,0x1CC,func_800391E4,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x800393B0,0x3E4,TextBox_BuildStep,matching_c,game,"Dialogue-script stepper for one text box: first entry resolves the string id and initializes its objects, later entries run byte-code opcodes through the D_80090F18 handler table until a printable byte, then queue one glyph."
0x80039794,0x1A0,func_80039794,matching_c,game,Post-terminal resolution under gcc_2_8_1_g8_split_no_strength_reduce: absolute scalar loop-limit/pad accesses preserve load macros; store-before-counter and explicit reset/table/cursor preheader yield 104/104 exact resolved instructions. Canonical clean full-executable SHA-256 match passed (84a54ed74f3d0edd6d81380839f7e4ef5bfb21ecea18be9a062bd6bfa5a45c88); see notes/research/matching-evidence.md.
0x80039934,0xE0,TextBox_SetPos,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80039A14,0x4C,func_80039A14,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80039A60,0x4C,func_80039A60,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80039AAC,0x28,DisplayObjectFade_MarkInitialized,matching_c,game,Sets DISPLAY_OBJECT_FADE_FLAG_INITIALIZED on the first call and reports whether the record was already initialized; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80039AD4,0x28,func_80039AD4,matching_c,game,6 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8_split.
0x80039AFC,0xE4,func_80039AFC,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80039BE0,0xB4,func_80039BE0,matching_c,game,5 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x80039C94,0xD0,func_80039C94,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x80039D64,0x138,DuelEffect_ProcessEntries,matching_c,game,Exact collaborator match: word-aligned entry layout makes the whole-record compaction copy reproduce linked bytes and relocations.
0x80039E9C,0x80,func_80039E9C,matching_c,game,Exact post-terminal match from the returned reset cursor and shared reverse-loop counter.
0x80039F1C,0x28,func_80039F1C,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80039F44,0x4C,func_80039F44,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80039F90,0x44,func_80039F90,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80039FD4,0x24,func_80039FD4,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x80039FF8,0x24,func_80039FF8,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003A01C,0x17C,func_8003A01C,matching_c,game,Matched from updated collaborator source: volatile display-state accesses reproduce the retail reload sequence.
0x8003A198,0x54,func_8003A198,matching_c,game,"Display-effect resource-table probe grouped with its object builder, layer setup, and VRAM state callback; its object is byte-identical at g0, g0_split, g8, and g8_split."
0x8003A1EC,0x254,func_8003A1EC,matching_c,game,"Three-object display-effect resource builder grouped at g8_split with its table probe and VRAM consumer; its g0_split and g8_split objects are byte-identical."
0x8003A440,0x120,func_8003A440,matching_c,game,"Display-effect child layer/attribute setup grouped with the resource pipeline; its object is byte-identical at g0, g0_split, g8, and g8_split."
0x8003A560,0x3C0,func_8003A560,matching_c,game,"VRAM page swap state callback completing the display-effect resource pipeline; g8_split is required and fixes the grouped unit's profile."
0x8003A920,0x3C,func_8003A920,matching_c,game,"Three-child position propagation beginning the seven-function display-effect update callback unit; its object is byte-identical at g0, g0_split, g8, and g8_split."
0x8003A95C,0x34,func_8003A95C,matching_c,game,"Group-position setter and direct position-propagation caller in the display-effect update callback unit; byte-identical across the four standard g0/g8 profiles."
0x8003A990,0x154,func_8003A990,matching_c,game,"Cosine position-easing callback grouped with the contiguous display-effect update family; its object is byte-identical across the four standard g0/g8 profiles."
0x8003AAE4,0x164,func_8003AAE4,matching_c,game,"Display-effect fade-in/resource callback grouped with the complete contiguous update family; g0 is required and fixes the shared profile."
0x8003AC48,0x124,func_8003AC48,matching_c,game,"Display-effect fade-out/resource callback grouped with the complete contiguous update family; only g0 preserves its exact object."
0x8003AD6C,0x2E8,func_8003AD6C,matching_c,game,"Four-row display-effect transition callback in the seven-function update unit; g0 preserves the target allocation and scheduling."
0x8003B054,0x324,func_8003B054,matching_c,game,"Portrait display-effect transition callback completing the seven-function g0 update unit; retains the halfword view of the frame multiplier."
0x8003B378,0x194,func_8003B378,matching_c,game,"Per-record display transition helper grouped with its sole frame dispatcher at g0_split; its object is byte-identical across the four standard g0/g8 profiles."
0x8003B50C,0xBC,DisplayEffect_ProcessMenuRecords,matching_c,game,"Walks the three live menu records, calls the contiguous transition helper, and dispatches the mapped effect step; g0_split and g8_split objects are byte-identical."
0x8003B5C8,0xE4,func_8003B5C8,matching_c,game,"Exact 57/57 match. D_801D9004 is declared const so the guard read is loop-invariant (RTX_UNCHANGING_P bypasses the true_dependence check against the body's pointer store); it hoists into the preheader and shares the loop's %hi, which removes the uncoalesced lui/move pair that blocked the earlier candidate."
0x8003B6AC,0x68,func_8003B6AC,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x8003B714,0x20,DuelEffect_InitEntryDefaultFlags,matching_c,game,Calls DuelEffect_InitEntry with zero caller-supplied flags; exact linked bytes and relocations.
0x8003B734,0x10,Input_IsPad1ConfirmPressed,matching_c,game,Returns the newly pressed X/Square mask; both callers use it as a confirm predicate.
0x8003B744,0x9C,Text_LookupString,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x8003B7E0,0x28,func_8003B7E0,matching_c,game,1 recorded attempt; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003B808,0x1B4,func_8003B808,matching_c,game,"Exact match with gcc_2_8_1_g8_split; owns jtbl_80010348, declared as a .rodata subsegment in split.yaml."
0x8003B9BC,0x58,Main_InitFreeDuelMenu,matching_c,game,2 recorded attempts; exact full-executable SHA-256 match with gcc_2_8_1_g0.
0x8003BA14,0x1E4,func_8003BA14,matching_c,game,Four-mode display-object setup callback used after an asynchronous transfer. Exact post-terminal collaborator match; volatile global reloads and the D_800101D8 pointer-object declaration reproduce retail codegen.
0x8003BBF8,0x48,File_RequestNameEntryPackage,matching_c,game,Requests the complete name-entry package and waits for its asynchronous transfer; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003BC40,0xD4,Text_SjisToGlyphCodes,matching_c,game,Reference structure only; declarations and types independently recovered locally; exact linked bytes and relocations.
0x8003BD14,0x1A4,func_8003BD14,matching_c,game,Four-mode object setup dispatcher; collaborator structure with exact D_800101D8 relocation spelling.
0x8003BEB8,0x48,File_RequestPasswordPackage,matching_c,game,Requests the complete password package and waits for its asynchronous transfer; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003BF00,0x1C0,func_8003BF00,matching_c,game,"Exact match with gcc_2_8_1_g8_split; File_RequestAsyncTransfer phase callback, owns jtbl_80010360."
0x8003C0C0,0x60,File_RequestEgyptOverworldPackage,matching_c,game,Selects the pre- or post-tournament Egypt-overworld package and waits for its asynchronous transfer; exact full-executable SHA-256 match with gcc_2_8_1_g8.
0x8003C120,0x194,func_8003C120,matching_c,game,The collaborator typed four-mode initializer matches under the G0 no-split profile; exact linked bytes and relocations.
